model,strategy,article_id,error_type,category,entity,detail
gemma3,structured,art_072,false_positive_entity,companies,mit,
gemma3,structured,art_072,false_positive_entity,models,brazilian xodengue,
gemma3,structured,art_072,false_positive_entity,models,calmify,
gemma3,structured,art_072,false_positive_entity,models,logo,
gemma3,structured,art_072,false_positive_entity,models,pam,
gemma3,structured,art_072,false_positive_entity,models,scratch,
gemma3,structured,art_072,false_positive_entity,technologies,ai agents,
gemma3,structured,art_072,false_positive_entity,technologies,data science,
gemma3,structured,art_072,false_positive_entity,technologies,generative ai,
gemma3,structured,art_073,false_positive_entity,companies,lancet,
gemma3,structured,art_073,false_positive_entity,companies,mit,
gemma3,structured,art_073,false_positive_entity,companies,mit abdul latif jameel clinic,
gemma3,structured,art_073,false_positive_entity,technologies,ai agents,
gemma3,structured,art_073,false_positive_entity,technologies,generative ai,
gemma3,structured,art_073,false_positive_entity,technologies,machine learning,
gemma3,structured,art_074,false_positive_entity,companies,csail,
gemma3,structured,art_074,false_positive_entity,companies,darpa,
gemma3,structured,art_074,false_positive_entity,companies,mit,
gemma3,structured,art_074,false_positive_entity,companies,university of wisconsin at madison,
gemma3,structured,art_074,false_positive_entity,models,neural network,
gemma3,structured,art_074,false_positive_entity,technologies,generative ai,
gemma3,structured,art_074,false_positive_entity,technologies,reinforcement learning,
gemma3,structured,art_075,false_positive_entity,companies,mcgovern institute for brain research,
gemma3,structured,art_075,false_positive_entity,companies,mit media lab,
gemma3,structured,art_075,false_positive_entity,companies,mit schwarzman college of computing,
gemma3,structured,art_075,false_positive_entity,companies,mit sloan school of management,
gemma3,structured,art_075,false_positive_entity,models,genius,
gemma3,structured,art_076,false_positive_entity,companies,app inventor foundation,
gemma3,structured,art_076,false_positive_entity,companies,boston mayors office of new urban mechanics,
gemma3,structured,art_076,false_positive_entity,companies,mit,
gemma3,structured,art_076,false_positive_entity,companies,mit media lab,
gemma3,structured,art_076,false_positive_entity,companies,mit open learning,
gemma3,structured,art_076,false_positive_entity,companies,mit schwarzman college of computing,
gemma3,structured,art_076,false_positive_entity,companies,museum of science,
gemma3,structured,art_076,false_positive_entity,companies,nasa,
gemma3,structured,art_076,false_positive_entity,companies,new england innovation academy,
gemma3,structured,art_076,false_positive_entity,models,cassini,
gemma3,structured,art_076,false_positive_entity,technologies,generative ai,
gemma3,structured,art_076,false_positive_entity,technologies,multimodal ai,
gemma3,structured,art_076,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_077,false_positive_entity,companies,adobe systems,
gemma3,structured,art_077,false_positive_entity,companies,mit,
gemma3,structured,art_077,false_positive_entity,companies,singapore defence science and technology agency,
gemma3,structured,art_077,false_positive_entity,companies,systemsthatlearncsail,
gemma3,structured,art_077,false_positive_entity,companies,us air force office of scientific research,
gemma3,structured,art_077,false_positive_entity,companies,us army research office,
gemma3,structured,art_077,false_positive_entity,companies,us intelligence advanced research projects activity,
gemma3,structured,art_077,false_positive_entity,models,impossibagel,
gemma3,structured,art_077,false_positive_entity,models,penrose triangle,
gemma3,structured,art_077,false_positive_entity,technologies,generative ai,
gemma3,structured,art_077,false_positive_entity,technologies,inverse rendering,
gemma3,structured,art_077,false_positive_entity,technologies,multimodal ai,
gemma3,structured,art_077,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_077,missed_entity,companies,adobe,
gemma3,structured,art_078,false_positive_entity,companies,fudan university,
gemma3,structured,art_078,false_positive_entity,companies,mit,
gemma3,structured,art_078,false_positive_entity,companies,shenzhen university,
gemma3,structured,art_078,false_positive_entity,companies,sun yat-sen university,
gemma3,structured,art_078,false_positive_entity,technologies,ai agents,
gemma3,structured,art_078,false_positive_entity,technologies,generative ai,
gemma3,structured,art_079,false_positive_entity,companies,american institute of mining metallurgical and petroleum engineers,
gemma3,structured,art_079,false_positive_entity,companies,american nuclear society,
gemma3,structured,art_079,false_positive_entity,companies,american society of civil engineers,
gemma3,structured,art_079,false_positive_entity,companies,american society of mechanical engineers,
gemma3,structured,art_079,false_positive_entity,companies,institute of electrical and electronics engineers,
gemma3,structured,art_079,false_positive_entity,companies,mit,
gemma3,structured,art_079,false_positive_entity,companies,national society of professional engineers,
gemma3,structured,art_079,false_positive_entity,companies,society of engineering science,
gemma3,structured,art_079,false_positive_entity,companies,western society of engineers,
gemma3,structured,art_079,false_positive_entity,models,deep learning models,
gemma3,structured,art_080,false_positive_entity,companies,carnegie mellon university,
gemma3,structured,art_080,false_positive_entity,companies,deepmind,
gemma3,structured,art_080,false_positive_entity,companies,mit,
gemma3,structured,art_080,false_positive_entity,companies,toyota research institute,
gemma3,structured,art_080,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_080,missed_entity,companies,toyota,
gemma3,structured,art_081,false_positive_entity,companies,mit,
gemma3,structured,art_081,false_positive_entity,companies,mit morningside academy for design,
gemma3,structured,art_081,false_positive_entity,companies,mit museum,
gemma3,structured,art_081,false_positive_entity,companies,mit sloan school of management,
gemma3,structured,art_081,false_positive_entity,companies,mitdesignx,
gemma3,structured,art_082,false_positive_entity,companies,google cloud ai,
gemma3,structured,art_082,false_positive_entity,companies,ibm,
gemma3,structured,art_082,false_positive_entity,companies,mit,
gemma3,structured,art_082,false_positive_entity,companies,university of illinois at urbana-champaign,
gemma3,structured,art_082,false_positive_entity,models,codesteer,
gemma3,structured,art_082,false_positive_entity,technologies,generative ai,
gemma3,structured,art_082,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_082,missed_entity,companies,google,
gemma3,structured,art_083,false_positive_entity,companies,mit,
gemma3,structured,art_083,false_positive_entity,companies,mit open learning,
gemma3,structured,art_083,false_positive_entity,companies,mit pk-12,
gemma3,structured,art_083,false_positive_entity,companies,mit sloan school of management,
gemma3,structured,art_083,false_positive_entity,companies,national science foundation,
gemma3,structured,art_083,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_084,false_positive_entity,companies,american meteorological society,
gemma3,structured,art_084,false_positive_entity,companies,gates cambridge,
gemma3,structured,art_084,false_positive_entity,companies,microsoft research,
gemma3,structured,art_084,false_positive_entity,companies,momentum ai,
gemma3,structured,art_084,false_positive_entity,companies,national oceanic and atmospheric agency,
gemma3,structured,art_084,false_positive_entity,companies,next sing,
gemma3,structured,art_084,false_positive_entity,companies,noaa,
gemma3,structured,art_084,false_positive_entity,models,icml,
gemma3,structured,art_084,false_positive_entity,models,neurips,
gemma3,structured,art_084,false_positive_entity,technologies,ai agents,
gemma3,structured,art_084,false_positive_entity,technologies,deep learning,
gemma3,structured,art_084,false_positive_entity,technologies,generative ai,
gemma3,structured,art_084,missed_entity,companies,microsoft,
gemma3,structured,art_085,false_positive_entity,companies,disney,
gemma3,structured,art_085,false_positive_entity,companies,harvey mudd college,
gemma3,structured,art_085,false_positive_entity,companies,mit,
gemma3,structured,art_085,false_positive_entity,companies,natural sciences and engineering research council of canada,
gemma3,structured,art_085,false_positive_entity,companies,open philanthropy,
gemma3,structured,art_085,false_positive_entity,companies,princeton university,
gemma3,structured,art_085,false_positive_entity,companies,university of california at berkeley,
gemma3,structured,art_085,false_positive_entity,companies,university of wisconsin-madison,
gemma3,structured,art_085,false_positive_entity,companies,us air force office of scientific research,
gemma3,structured,art_085,false_positive_entity,companies,us defense advanced research projects agency,
gemma3,structured,art_085,false_positive_entity,companies,us department of defense,
gemma3,structured,art_085,false_positive_entity,companies,us national science foundation,
gemma3,structured,art_085,false_positive_entity,companies,us office of naval research,
gemma3,structured,art_085,false_positive_entity,models,code as policies,
gemma3,structured,art_085,false_positive_entity,models,dreamcoder,
gemma3,structured,art_085,false_positive_entity,models,llms,
gemma3,structured,art_085,false_positive_entity,models,spot,
gemma3,structured,art_085,false_positive_entity,models,stitch,
gemma3,structured,art_085,false_positive_entity,technologies,generative ai,
gemma3,structured,art_085,false_positive_entity,technologies,neurosymbolic,
gemma3,structured,art_085,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,structured,art_085,missed_entity,technologies,multimodal ai,
